13:05:2025 22:15:11 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.LandingPage.BasePageSetup.BrowserIntilization [Line:153] - Browser Initilzation Started : edge
13:05:2025 22:15:47 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Test_ActionMethods.Method_PIM_AddEmployee.AddEmployee [Line:138] - The process of adding employee details has been completed.
13:05:2025 22:15:47 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.clickOnButtonAndVerify [Line:205] - On Click :On Save is Clicked & Verified.
13:05:2025 22:15:50 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getTextAndVerify [Line:189] - For Field :On Save Success Text Value :Success is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Test_ActionMethods.Method_PIM_AddEmployee.FieldError [Line:219] - Any Error Messages on Save/Update : 0
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Test_ActionMethods.Method_PIM_AddEmployee.FieldError [Line:222] - Total Count : Error Messages: 0
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:227] - For Attribute :First Name / attribute Value :Karana is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:227] - For Attribute :Last Name / attribute Value :Dhar is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:227] - For Attribute :Username / attribute Value :kara112jj@gmail.com is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:227] - For Attribute :Password / attribute Value :Sina@1234** is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:227] - For Attribute :Confirm Password / attribute Value :Sina@1234** is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:227] - For Attribute :FirstName / attribute Value :Karana is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:227] - For Attribute :MiddleName / attribute Value :A is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:227] - For Attribute :LastName / attribute Value :Dhar is Retrieved & Verified.
13:05:2025 22:15:51 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.enterAndVerify [Line:44] - Text box already contains a value: kara112jj@gmail.com
13:05:2025 22:15:52 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Reusable_Utils.CallListeners.onFinish [Line:136] - Report got flushed
